0.000582501,0
0.000583301,1
0.000583401,0
0.000583501,1
0.000583701,0
0.000584601,1
0.000584901,0
0.000585701,1
0.000585801,0
0.000586001,1
0.000586301,0
0.000586601,1
0.000586901,0
0.000678901,1
0.000679001,0
0.000679201,1
0.000679301,0
0.000679401,1
0.000679501,0
0.000679601,1
0.000679701,0
0.000679801,1
0.000680001,0
0.000681001,1
0.000681201,0
0.000692601,1
0.000692701,0
0.000693901,1
0.000694001,0
0.000695201,1
0.000695301,0
0.000696301,1
0.000696501,0
0.000697701,1
0.000697801,0
0.000698701,1
0.000698801,0
0.000698901,1
0.000699001,0
0.000700001,1
0.000700201,0
0.000701101,1
0.000701401,0
0.000702601,1
0.000702701,0
0.000703501,1
0.000703601,0
0.000703801,1
0.000703901,0
0.000704801,1
0.000704901,0
0.000705001,1
0.000705101,0
0.000705901,1
0.000706101,0
0.000706201,1
0.000706301,0
0.000707301,1
0.000707501,0
0.000708301,1
0.000708401,0
0.000708501,1
0.000708701,0
0.000709601,1
0.000709901,0
0.000710701,1
0.000710801,0
0.000711001,1
0.000711301,0
0.000711601,1
0.000711901,0
0.000803901,1
0.000804001,0
0.000804201,1
0.000804301,0
0.000804401,1
0.000804501,0
0.000804601,1
0.000805001,0
0.000805901,1
0.000806201,0
0.000817601,1
0.000817701,0
0.000818901,1
0.000819001,0
0.000820201,1
0.000820301,0
0.000821301,1
0.000821501,0
0.000822701,1
0.000822801,0
0.000823701,1
0.000823801,0
0.000823901,1
0.000824001,0
0.000825001,1
0.000825201,0
0.000826101,1
0.000826401,0
0.000827601,1
0.000827701,0
0.000828501,1
0.000828601,0
0.000828801,1
0.000828901,0
0.000829801,1
0.000829901,0
0.000830001,1
0.000830101,0
0.000830901,1
0.000831101,0
0.000831201,1
0.000831301,0
0.000832301,1
0.000832501,0
0.000833301,1
0.000833401,0
0.000833501,1
0.000833701,0
0.000834601,1
0.000834901,0
0.000835701,1
0.000835801,0
0.000836001,1
0.000836301,0
0.000836601,1
0.000836901,0
0.000928901,1
0.000929001,0
0.000929201,1
0.000929301,0
0.000929401,1
0.000929501,0
0.000929601,1
0.000929701,0
0.000930001,1
0.000930101,0
0.000930801,1
0.000931101,0
0.000931301,1
0.000931401,0
0.000942601,1
0.000942701,0
0.000943901,1
0.000944001,0
0.000945201,1
0.000945301,0
0.000946301,1
0.000946501,0
0.000947701,1
0.000947801,0
0.000948701,1
0.000948801,0
0.000948901,1
0.000949001,0
0.000950001,1
0.000950201,0
0.000951101,1
0.000951401,0
0.000952601,1
0.000952701,0
0.000953501,1
0.000953601,0
0.000953801,1
0.000953901,0
0.000954801,1
0.000954901,0
0.000955001,1
0.000955101,0
0.000955901,1
0.000956101,0
0.000956201,1
0.000956301,0
0.000957301,1
0.000957501,0
0.000958301,1
0.000958401,0
0.000958501,1
0.000958701,0
0.000959601,1
0.000959901,0
0.000960701,1
0.000960801,0
0.000961001,1
0.000961301,0
0.000961601,1
0.000961901,0
0.001053901,1
0.001054001,0
0.001054201,1
0.001054301,0
0.001054401,1
0.001054501,0
0.001054601,1
0.001054801,0
0.001055001,1
0.001055101,0
0.001055801,1
0.001055901,0
0.001056101,1
0.001056201,0
0.001056301,1
0.001056401,0
0.001067601,1
0.001067701,0
0.001068901,1
0.001069001,0
0.001070201,1
0.001070301,0
0.001071301,1
0.001071501,0
0.001072701,1
0.001072801,0
0.001073701,1
0.001073801,0
0.001073901,1
0.001074001,0
0.001075001,1
0.001075201,0
0.001076101,1
0.001076401,0
0.001077601,1
0.001077701,0
0.001078501,1
0.001078601,0
0.001078801,1
0.001078901,0
0.001079801,1
0.001079901,0
0.001080001,1
0.001080101,0
0.001080901,1
0.001081101,0
0.001081201,1
0.001081301,0
0.001082301,1
0.001082501,0
0.001083301,1
0.001083401,0
0.001083501,1
0.001083701,0
0.001084601,1
0.001084901,0
0.001085701,1
0.001085801,0
0.001086001,1
0.001086301,0
0.001086601,1
0.001086901,0
0.001178901,1
0.001179001,0
0.001179201,1
0.001179301,0
0.001179401,1
0.001179501,0
0.001179601,1
0.001179701,0
0.001179801,1
0.001179901,0
0.001180001,1
0.001180101,0
0.001181001,1
0.001181201,0
0.001181301,1
0.001181401,0
0.001192601,1
0.001192701,0
0.001193901,1
0.001194001,0
0.001195201,1
0.001195301,0
0.001196301,1
0.001196501,0
0.001197701,1
0.001197801,0
0.001198701,1
0.001198801,0
0.001198901,1
0.001199001,0
0.001200001,1
0.001200201,0
0.001201101,1
0.001201401,0
0.001202601,1
0.001202701,0
0.001203501,1
0.001203601,0
0.001203801,1
0.001203901,0
0.001204801,1
0.001204901,0
0.001205001,1
0.001205101,0
0.001205901,1
0.001206101,0
0.001206201,1
0.001206301,0
0.001207301,1
0.001207501,0
0.001208301,1
0.001208401,0
0.001208501,1
0.001208701,0
0.001209601,1
0.001209901,0
0.001210701,1
0.001210801,0
0.001211001,1
0.001211301,0
0.001211601,1
0.001211901,0
0.001303901,1
0.001304001,0
0.001304201,1
0.001304301,0
0.001304401,1
0.001304501,0
0.001304601,1
0.001304901,0
0.001305001,1
0.001305101,0
0.001305801,1
0.001306201,0
0.001306301,1
0.001306401,0
0.001317601,1
0.001317701,0
0.001318901,1
0.001319001,0
0.001320201,1
0.001320301,0
0.001321301,1
0.001321501,0
0.001322701,1
0.001322801,0
0.001323701,1
0.001323801,0
0.001323901,1
0.001324001,0
0.001325001,1
0.001325201,0
0.001326101,1
0.001326401,0
0.001327601,1
0.001327701,0
0.001328501,1
0.001328601,0
0.001328801,1
0.001328901,0
0.001329801,1
0.001329901,0
0.001330001,1
0.001330101,0
0.001330901,1
0.001331101,0
0.001331201,1
0.001331301,0
0.001332301,1
0.001332501,0
0.001333301,1
0.001333401,0
0.001333501,1
0.001333701,0
0.001334601,1
0.001334901,0
0.001335701,1
0.001335801,0
0.001336001,1
0.001336301,0
0.001336601,1
0.001336901,0
0.001428901,1
0.001429001,0
0.001429201,1
0.001429301,0
0.001429401,1
0.001429501,0
0.001429601,1
0.001429701,0
0.001429901,1
0.001430101,0
0.001430801,1
0.001430901,0
0.001431201,1
0.001431401,0
0.001442601,1
0.001442701,0
0.001443901,1
0.001444001,0
0.001445201,1
0.001445301,0
0.001446301,1
0.001446501,0
0.001447701,1
0.001447801,0
0.001448701,1
0.001448801,0
0.001448901,1
0.001449001,0
0.001450001,1
0.001450201,0
0.001451101,1
0.001451401,0
0.001452601,1
0.001452701,0
0.001453501,1
0.001453601,0
0.001453801,1
0.001453901,0
0.001454801,1
0.001454901,0
0.001455001,1
0.001455101,0
0.001455901,1
0.001456101,0
0.001456201,1
0.001456301,0
0.001457301,1
0.001457501,0
0.001458301,1
0.001458401,0
0.001458501,1
0.001458701,0
0.001459601,1
0.001459901,0
0.001460701,1
0.001460801,0
0.001461001,1
0.001461301,0
0.001461601,1
0.001461901,0
0.001553901,1
0.001554001,0
0.001554201,1
0.001554301,0
0.001554401,1
0.001554501,0
0.001554601,1
0.001554801,0
0.001554901,1
0.001555101,0
0.001556001,1
0.001556101,0
0.001556201,1
0.001556401,0
0.001567601,1
0.001567701,0
0.001568901,1
0.001569001,0
0.001570201,1
0.001570301,0
0.001571301,1
0.001571501,0
0.001572701,1
0.001572801,0
0.001573701,1
0.001573801,0
0.001573901,1
0.001574001,0
0.001575001,1
0.001575201,0
0.001576101,1
0.001576401,0
0.001577601,1
0.001577701,0
0.001578501,1
0.001578601,0
0.001578801,1
0.001578901,0
0.001579801,1
0.001579901,0
0.001580001,1
0.001580101,0
0.001580901,1
0.001581101,0
0.001581201,1
0.001581301,0
0.001582301,1
0.001582501,0
0.001583301,1
0.001583401,0
0.001583501,1
0.001583701,0
0.001584601,1
0.001584901,0
0.001585701,1
0.001585801,0
0.001586001,1
0.001586301,0
0.001586601,1
0.001586901,0
0.001678901,1
0.001679001,0
0.001679201,1
0.001679301,0
0.001679401,1
0.001679501,0
0.001679601,1
0.001679701,0
0.001679801,1
0.001680101,0
0.001680901,1
0.001681101,0
0.001681201,1
0.001681401,0
0.001692601,1
0.001692701,0
0.001693901,1
0.001694001,0
0.001695201,1
0.001695301,0
0.001696301,1
0.001696501,0
0.001697701,1
0.001697801,0
0.001698701,1
0.001698801,0
0.001698901,1
0.001699001,0
0.001700001,1
0.001700201,0
0.001701101,1
0.001701401,0
0.001702601,1
0.001702701,0
0.001703501,1
0.001703601,0
0.001703801,1
0.001703901,0
0.001704801,1
0.001704901,0
0.001705001,1
0.001705101,0
0.001705901,1
0.001706101,0
0.001706201,1
0.001706301,0
0.001707301,1
0.001707501,0
0.001708301,1
0.001708401,0
0.001708501,1
0.001708701,0
0.001709601,1
0.001709901,0
0.001710701,1
0.001710801,0
0.001711001,1
0.001711301,0
0.001711601,1
0.001711901,0
0.001803901,1
0.001804001,0
0.001804201,1
0.001804301,0
0.001804401,1
0.001804501,0
0.001804601,1
0.001805101,0
0.001805801,1
0.001805901,0
0.001806101,1
0.001806401,0
0.001817601,1
0.001817701,0
0.001818901,1
0.001819001,0
0.001820201,1
0.001820301,0
0.001821301,1
0.001821501,0
0.001822701,1
0.001822801,0
0.001823701,1
0.001823801,0
0.001823901,1
0.001824001,0
0.001825001,1
0.001825201,0
0.001826101,1
0.001826401,0
0.001827601,1
0.001827701,0
0.001828501,1
0.001828601,0
0.001828801,1
0.001828901,0
0.001829801,1
0.001829901,0
0.001830001,1
0.001830101,0
0.001830901,1
0.001831101,0
0.001831201,1
0.001831301,0
0.001832301,1
0.001832501,0
0.001833301,1
0.001833401,0
0.001833501,1
0.001833701,0
0.001834601,1
0.001834901,0
0.001835701,1
0.001835801,0
0.001836001,1
0.001836301,0
0.001836601,1
0.001836901,0
0.001928901,1
0.001929001,0
0.001929201,1
0.001929301,0
0.001929401,1
0.001929501,0
0.001929601,1
0.001929701,0
0.001930101,1
0.001930201,0
0.001930801,1
0.001930901,0
0.001931001,1
0.001931401,0
0.001942601,1
0.001942701,0
0.001943901,1
0.001944001,0
0.001945201,1
0.001945301,0
0.001946301,1
0.001946501,0
0.001947701,1
0.001947801,0
0.001948701,1
0.001948801,0
0.001948901,1
0.001949001,0
0.001950001,1
0.001950201,0
0.001951101,1
0.001951401,0
0.001952601,1
0.001952701,0
0.001953501,1
0.001953601,0
0.001953801,1
0.001953901,0
0.001954801,1
0.001954901,0
0.001955001,1
0.001955101,0
0.001955901,1
0.001956101,0
0.001956201,1
0.001956301,0
0.001957301,1
0.001957501,0
0.001958301,1
0.001958401,0
0.001958501,1
0.001958701,0
0.001959601,1
0.001959901,0
0.001960701,1
0.001960801,0
0.001961001,1
0.001961301,0
0.001961601,1
0.001961901,0
0.002053901,1
0.002054001,0
0.002054201,1
0.002054301,0
0.002054401,1
0.002054501,0
0.002054601,1
0.002054801,0
0.002055101,1
0.002055201,0
0.002055801,1
0.002056401,0
0.002067601,1
0.002067701,0
0.002068901,1
0.002069001,0
0.002070201,1
0.002070301,0
0.002071301,1
0.002071501,0
0.002072701,1
0.002072801,0
0.002073701,1
0.002073801,0
0.002073901,1
0.002074001,0
0.002075001,1
0.002075201,0
0.002076101,1
0.002076401,0
0.002077601,1
0.002077701,0
0.002078501,1
0.002078601,0
0.002078801,1
0.002078901,0
0.002079801,1
0.002079901,0
0.002080001,1
0.002080101,0
0.002080901,1
0.002081101,0
0.002081201,1
0.002081301,0
0.002082301,1
0.002082501,0
0.002083301,1
0.002083401,0
0.002083501,1
0.002083701,0
0.002084601,1
0.002084901,0
0.002085701,1
0.002085801,0
0.002086001,1
0.002086301,0
0.002086601,1
0.002086901,0
0.002178901,1
0.002179001,0
0.002179201,1
0.002179301,0
0.002179401,1
0.002179501,0
0.002179601,1
0.002179701,0
0.002179801,1
0.002179901,0
0.002180101,1
0.002180201,0
0.002180901,1
0.002181001,0
0.002181401,1
0.002181501,0
0.002192601,1
0.002192701,0
0.002193901,1
0.002194001,0
0.002195201,1
0.002195301,0
0.002196301,1
0.002196501,0
0.002197701,1
0.002197801,0
0.002198701,1
0.002198801,0
0.002198901,1
0.002199001,0
0.002200001,1
0.002200201,0
0.002201101,1
0.002201401,0
0.002202601,1
0.002202701,0
0.002203501,1
0.002203601,0
0.002203801,1
0.002203901,0
0.002204801,1
0.002204901,0
0.002205001,1
0.002205101,0
0.002205901,1
0.002206101,0
0.002206201,1
0.002206301,0
0.002207301,1
0.002207501,0
0.002208301,1
0.002208401,0
0.002208501,1
0.002208701,0
0.002209601,1
0.002209901,0
0.002210701,1
0.002210801,0
0.002211001,1
0.002211301,0
0.002211601,1
0.002211901,0
0.002303901,1
0.002304001,0
0.002304201,1
0.002304301,0
0.002304401,1
0.002304501,0
0.002304601,1
0.002304901,0
0.002305101,1
0.002305201,0
0.002306001,1
0.002306101,0
0.002306401,1
0.002306501,0
0.002317601,1
0.002317701,0
0.002318901,1
0.002319001,0
0.002320201,1
0.002320301,0
0.002321301,1
0.002321501,0
0.002322701,1
0.002322801,0
0.002323701,1
0.002323801,0
0.002323901,1
0.002324001,0
0.002325001,1
0.002325201,0
0.002326101,1
0.002326401,0
0.002327601,1
0.002327701,0
0.002328501,1
0.002328601,0
0.002328801,1
0.002328901,0
0.002329801,1
0.002329901,0
0.002330001,1
0.002330101,0
0.002330901,1
0.002331101,0
0.002331201,1
0.002331301,0
0.002332301,1
0.002332501,0
0.002333301,1
0.002333401,0
0.002333501,1
0.002333701,0
0.002334601,1
0.002334901,0
0.002335701,1
0.002335801,0
0.002336001,1
0.002336301,0
0.002336601,1
0.002336901,0
0.002428901,1
0.002429001,0
0.002429201,1
0.002429301,0
0.002429401,1
0.002429501,0
0.002429601,1
0.002429701,0
0.002429901,1
0.002430001,0
0.002430101,1
0.002430201,0
0.002430801,1
0.002431101,0
0.002431401,1
0.002431501,0
0.002442601,1
0.002442701,0
0.002443901,1
0.002444001,0
0.002445201,1
0.002445301,0
0.002446301,1
0.002446501,0
0.002447701,1
0.002447801,0
0.002448701,1
0.002448801,0
0.002448901,1
0.002449001,0
0.002450001,1
0.002450201,0
0.002451101,1
0.002451401,0
0.002452601,1
0.002452701,0
0.002453501,1
0.002453601,0
0.002453801,1
0.002453901,0
0.002454801,1
0.002454901,0
0.002455001,1
0.002455101,0
0.002455901,1
0.002456101,0
0.002456201,1
0.002456301,0
0.002457301,1
0.002457501,0
0.002458301,1
0.002458401,0
0.002458501,1
0.002458701,0
0.002459601,1
0.002459901,0
0.002460701,1
0.002460801,0
0.002461001,1
0.002461301,0
0.002461601,1
0.002461901,0
0.002553901,1
0.002554001,0
0.002554201,1
0.002554301,0
0.002554401,1
0.002554501,0
0.002554601,1
0.002554801,0
0.002554901,1
0.002555001,0
0.002555101,1
0.002555201,0
0.002555901,1
0.002556001,0
0.002556101,1
0.002556201,0
0.002556401,1
0.002556501,0
0.002567601,1
0.002567701,0
0.002568901,1
0.002569001,0
0.002570201,1
0.002570301,0
0.002571301,1
0.002571501,0
0.002572701,1
0.002572801,0
0.002573701,1
0.002573801,0
0.002573901,1
0.002574001,0
0.002575001,1
0.002575201,0
0.002576101,1
0.002576401,0
0.002577601,1
0.002577701,0
0.002578501,1
0.002578601,0
0.002578801,1
0.002578901,0
0.002579801,1
0.002579901,0
0.002580001,1
0.002580101,0
0.002580901,1
0.002581101,0
0.002581201,1
0.002581301,0
0.002582301,1
0.002582501,0
0.002583301,1
0.002583401,0
0.002583501,1
0.002583701,0
0.002584601,1
0.002584901,0
0.002585701,1
0.002585801,0
0.002586001,1
0.002586301,0
0.002586601,1
0.002586901,0
0.002678901,1
0.002679001,0
0.002679201,1
0.002679301,0
0.002679401,1
0.002679501,0
0.002679601,1
0.002679701,0
0.002679801,1
0.002680001,0
0.002680101,1
0.002680201,0
0.002681001,1
0.002681201,0
0.002681401,1
0.002681501,0
0.002692601,1
0.002692701,0
0.002693901,1
0.002694001,0
0.002695201,1
0.002695301,0
0.002696301,1
0.002696501,0
0.002697701,1
0.002697801,0
0.002698701,1
0.002698801,0
0.002698901,1
0.002699001,0
0.002700001,1
0.002700201,0
0.002701101,1
0.002701401,0
0.002702601,1
0.002702701,0
0.002703501,1
0.002703601,0
0.002703801,1
0.002703901,0
0.002704801,1
0.002704901,0
0.002705001,1
0.002705101,0
0.002705901,1
0.002706101,0
0.002706201,1
0.002706301,0
0.002707301,1
0.002707501,0
0.002708301,1
0.002708401,0
0.002708501,1
0.002708701,0
0.002709601,1
0.002709901,0
0.002710701,1
0.002710801,0
0.002711001,1
0.002711301,0
0.002711601,1
0.002711901,0
0.002803901,1
0.002804001,0
0.002804201,1
0.002804301,0
0.002804401,1
0.002804501,0
0.002804601,1
0.002805001,0
0.002805101,1
0.002805201,0
0.002806201,1
0.002806301,0
0.002806401,1
0.002806501,0
0.002817601,1
0.002817701,0
0.002818901,1
0.002819001,0
0.002820201,1
0.002820301,0
0.002821301,1
0.002821501,0
0.002822701,1
0.002822801,0
0.002823701,1
0.002823801,0
0.002823901,1
0.002824001,0
0.002825001,1
0.002825201,0
0.002826101,1
0.002826401,0
0.002827601,1
0.002827701,0
0.002828501,1
0.002828601,0
0.002828801,1
0.002828901,0
0.002829801,1
0.002829901,0
0.002830001,1
0.002830101,0
0.002830901,1
0.002831101,0
0.002831201,1
0.002831301,0
0.002832301,1
0.002832501,0
0.002833301,1
0.002833401,0
0.002833501,1
0.002833701,0
0.002834601,1
0.002834901,0
0.002835701,1
0.002835801,0
0.002836001,1
0.002836301,0
0.002836601,1
0.002836901,0
0.002928901,1
0.002929001,0
0.002929201,1
0.002929301,0
0.002929401,1
0.002929501,0
0.002929601,1
0.002929701,0
0.002930001,1
0.002930201,0
0.002930701,1
0.002930801,0
0.002930901,1
0.002931201,0
0.002931501,1
0.002931601,0
0.002942601,1
0.002942701,0
0.002943901,1
0.002944001,0
0.002945201,1
0.002945301,0
0.002946301,1
0.002946501,0
0.002947701,1
0.002947801,0
0.002948701,1
0.002948801,0
0.002948901,1
0.002949001,0
0.002950001,1
0.002950201,0
0.002951101,1
0.002951401,0
0.002952601,1
0.002952701,0
0.002953501,1
0.002953601,0
0.002953801,1
0.002953901,0
0.002954801,1
0.002954901,0
0.002955001,1
0.002955101,0
0.002955901,1
0.002956101,0
0.002956201,1
0.002956301,0
0.002957301,1
0.002957501,0
0.002958301,1
0.002958401,0
0.002958501,1
0.002958701,0
0.002959601,1
0.002959901,0
0.002960701,1
0.002960801,0
0.002961001,1
0.002961301,0
0.002961601,1
0.002961901,0
0.003053901,1
0.003054001,0
0.003054201,1
0.003054301,0
0.003054401,1
0.003054501,0
0.003054601,1
0.003054801,0
0.003055001,1
0.003055201,0
0.003055701,1
0.003055801,0
0.003055901,1
0.003056201,0
0.003056501,1
0.003056701,0
0.003056801,1
0.003057301,0
0.003067601,1
0.003067701,0
0.003068901,1
0.003069001,0
0.003070201,1
0.003070301,0
0.003071301,1
0.003071501,0
0.003072701,1
0.003072801,0
0.003073701,1
0.003073801,0
0.003073901,1
0.003074001,0
0.003075001,1
0.003075201,0
0.003076101,1
0.003076401,0
0.003077601,1
0.003077701,0
0.003078501,1
0.003078601,0
0.003078801,1
0.003078901,0
0.003079801,1
0.003079901,0
0.003080001,1
0.003080101,0
0.003080901,1
0.003081101,0
0.003081201,1
0.003081301,0
0.003082301,1
0.003082501,0
0.003083301,1
0.003083401,0
0.003083501,1
0.003083701,0
0.003084601,1
0.003084901,0
0.003085701,1
0.003085801,0
0.003086001,1
0.003086301,0
0.003086601,1
0.003086901,0
0.003178901,1
0.003179001,0
0.003179201,1
0.003179301,0
0.003179401,1
0.003179501,0
0.003179601,1
0.003179701,0
0.003179801,1
0.003179901,0
0.003180001,1
0.003180201,0
0.003180701,1
0.003180801,0
0.003180901,1
0.003181201,0
0.003181501,1
0.003181701,0
0.003181801,1
0.003182301,0
0.003192601,1
0.003192701,0
0.003193901,1
0.003194001,0
0.003195201,1
0.003195301,0
0.003196301,1
0.003196501,0
0.003197701,1
0.003197801,0
0.003198701,1
0.003198801,0
0.003198901,1
0.003199001,0
0.003200001,1
0.003200201,0
0.003201101,1
0.003201401,0
0.003202601,1
0.003202701,0
0.003203501,1
0.003203601,0
0.003203801,1
0.003203901,0
0.003204801,1
0.003204901,0
0.003205001,1
0.003205101,0
0.003205901,1
0.003206101,0
0.003206201,1
0.003206301,0
0.003207301,1
0.003207501,0
0.003208301,1
0.003208401,0
0.003208501,1
0.003208701,0
0.003209601,1
0.003209901,0
0.003210701,1
0.003210801,0
0.003211001,1
0.003211301,0
0.003211601,1
0.003211901,0
0.003303901,1
0.003304001,0
0.003304201,1
0.003304301,0
0.003304401,1
0.003304501,0
0.003304601,1
0.003304901,0
0.003305001,1
0.003305201,0
0.003305701,1
0.003305801,0
0.003305901,1
0.003306201,0
0.003306501,1
0.003306701,0
0.003306801,1
0.003307301,0
0.003317601,1
0.003317701,0
0.003318901,1
0.003319001,0
0.003320201,1
0.003320301,0
0.003321301,1
0.003321501,0
0.003322701,1
0.003322801,0
0.003323701,1
0.003323801,0
0.003323901,1
0.003324001,0
0.003325001,1
0.003325201,0
0.003326101,1
0.003326401,0
0.003327601,1
0.003327701,0
0.003328501,1
0.003328601,0
0.003328801,1
0.003328901,0
0.003329801,1
0.003329901,0
0.003330001,1
0.003330101,0
0.003330901,1
0.003331101,0
0.003331201,1
0.003331301,0
0.003332301,1
0.003332501,0
0.003333301,1
0.003333401,0
0.003333501,1
0.003333701,0
0.003334601,1
0.003334901,0
0.003335701,1
0.003335801,0
0.003336001,1
0.003336301,0
0.003336601,1
0.003336901,0
0.003428901,1
0.003429001,0
0.003429201,1
0.003429301,0
0.003429401,1
0.003429501,0
0.003429601,1
0.003429701,0
0.003429901,1
0.003430201,0
0.003430701,1
0.003430801,0
0.003430901,1
0.003431201,0
0.003431501,1
0.003431701,0
0.003431801,1
0.003432301,0
0.003442601,1
0.003442701,0
0.003443901,1
0.003444001,0
0.003445201,1
0.003445301,0
0.003446301,1
0.003446501,0
0.003447701,1
0.003447801,0
0.003448701,1
0.003448801,0
0.003448901,1
0.003449001,0
0.003450001,1
0.003450201,0
0.003451101,1
0.003451401,0
0.003452601,1
0.003452701,0
0.003453501,1
0.003453601,0
0.003453801,1
0.003453901,0
0.003454801,1
0.003454901,0
0.003455001,1
0.003455101,0
0.003455901,1
0.003456101,0
0.003456201,1
0.003456301,0
0.003457301,1
0.003457501,0
0.003458301,1
0.003458401,0
0.003458501,1
0.003458701,0
0.003459601,1
0.003459901,0
0.003460701,1
0.003460801,0
0.003461001,1
0.003461301,0
0.003461601,1
0.003461901,0
0.003553901,1
0.003554001,0
0.003554201,1
0.003554301,0
0.003554401,1
0.003554501,0
0.003554601,1
0.003554801,0
0.003554901,1
0.003555201,0
0.003555701,1
0.003555801,0
0.003555901,1
0.003556201,0
0.003556501,1
0.003556701,0
0.003556801,1
0.003557301,0
0.003567601,1
0.003567701,0
0.003568901,1
0.003569001,0
0.003570201,1
0.003570301,0
0.003571301,1
0.003571501,0
0.003572701,1
0.003572801,0
0.003573701,1
0.003573801,0
0.003573901,1
0.003574001,0
0.003575001,1
0.003575201,0
0.003576101,1
0.003576401,0
0.003577601,1
0.003577701,0
0.003578501,1
0.003578601,0
0.003578801,1
0.003578901,0
0.003579801,1
0.003579901,0
0.003580001,1
0.003580101,0
0.003580901,1
